perspective,id,rt,gender,nasa_tlx,effort_steps,condition,trial,effort_level,rating,steps_req,age,adjusted_overall,experiment_name,effort_ans,scale_type
Observe,44151,0.9247,Male,119,100,Liking,6,Medium,2.954767412,NA,19,NA,effortobserve,100,Liking
Observe,44151,2.0263,Male,119,270,Liking,7,High,1.943202262,NA,19,NA,effortobserve,270,Liking
Observe,44151,0.946,Male,119,100,Liking,8,Medium,4.015677204,NA,19,NA,effortobserve,100,Liking
Observe,44151,1.9088,Male,119,30,Liking,9,Low,4.007453097,NA,19,NA,effortobserve,30,Liking
Observe,44151,1.0275,Male,119,100,Liking,10,Medium,1.955538422,NA,19,NA,effortobserve,100,Liking
Observe,44151,1.2797,Male,119,30,Liking,11,Low,2.962991519,NA,19,NA,effortobserve,30,Liking
Observe,44151,1.4898,Male,119,270,Liking,12,High,2.087124133,NA,19,NA,effortobserve,270,Liking
Observe,44151,6.3452,Male,119,100,Liking,13,Medium,2.967103572,NA,19,NA,effortobserve,100,Liking
Observe,44151,1.8089,Male,119,270,Liking,14,High,3.053456695,NA,19,NA,effortobserve,270,Liking
Observe,44151,1.947,Male,119,30,Liking,15,Low,3.34541249,NA,19,NA,effortobserve,30,Liking
Observe,44151,1.074,Male,119,270,Liking,16,High,2.979439733,NA,19,NA,effortobserve,270,Liking
Observe,44151,6.7397,Male,119,30,Liking,17,Low,3.966332562,NA,19,NA,effortobserve,30,Liking
Observe,44151,1.1909,Male,119,100,Liking,18,Medium,1.967874582,NA,19,NA,effortobserve,100,Liking
Observe,44212,4.0314,Male,271,30,Liking,1,Low,1.998499711,NA,21,NA,effortobserve,30,Liking
Observe,44212,2.6769,Male,271,100,Liking,2,Medium,3.068699725,NA,21,NA,effortobserve,100,Liking
Observe,44212,0.6783,Male,271,270,Liking,3,High,3.97271412,NA,21,NA,effortobserve,270,Liking
Observe,44212,0.6453,Male,271,30,Liking,4,Low,2.98247215,NA,21,NA,effortobserve,30,Liking
Observe,44212,1.0118,Male,271,270,Liking,5,High,2.975739656,NA,21,NA,effortobserve,270,Liking
Observe,44212,1.6798,Male,271,100,Liking,6,Medium,2.046225405,NA,21,NA,effortobserve,100,Liking
Observe,44212,0.4442,Male,271,270,Liking,7,High,4.02101888,NA,21,NA,effortobserve,270,Liking
Observe,44212,1.7807,Male,271,100,Liking,8,Medium,4.939053819,NA,21,NA,effortobserve,100,Liking
Observe,44212,1.293,Male,271,30,Liking,9,Low,4.996869213,NA,21,NA,effortobserve,30,Liking
Observe,44212,1.8951,Male,271,100,Liking,10,Medium,3.898288484,NA,21,NA,effortobserve,100,Liking
Observe,44212,1.4941,Male,271,30,Liking,11,Low,4.151511863,NA,21,NA,effortobserve,30,Liking
Observe,44212,6.3689,Male,271,270,Liking,12,High,3.782237413,NA,21,NA,effortobserve,270,Liking
Observe,44212,0.5302,Male,271,100,Liking,13,Medium,3.403709852,NA,21,NA,effortobserve,100,Liking
Observe,44212,0.8119,Male,271,270,Liking,14,High,2.817741609,NA,21,NA,effortobserve,270,Liking
Observe,44212,2.3604,Male,271,30,Liking,15,Low,4.517511574,NA,21,NA,effortobserve,30,Liking
Observe,44212,0.76,Male,271,270,Liking,16,High,4.261915871,NA,21,NA,effortobserve,270,Liking
Observe,44212,1.0969,Male,271,30,Liking,17,Low,3.501562138,NA,21,NA,effortobserve,30,Liking
Observe,44212,1.2636,Male,271,100,Liking,18,Medium,2.653960142,NA,21,NA,effortobserve,100,Liking
Observe,44220,6.8592,Female,94,30,Value,1,Low,2.968333333,NA,19,NA,effortobserve,30,Value
Observe,44220,4.0713,Female,94,100,Value,2,Medium,1.041041667,NA,19,NA,effortobserve,100,Value
Observe,44220,1.7368,Female,94,270,Value,3,High,3.001597222,NA,19,NA,effortobserve,270,Value
Observe,44220,3.5518,Female,94,30,Value,4,Low,1.485740741,NA,19,NA,effortobserve,30,Value
Observe,44220,2.6204,Female,94,270,Value,5,High,2.697199074,NA,19,NA,effortobserve,270,Value
Observe,44220,2.6402,Female,94,100,Value,6,Medium,1.082268519,NA,19,NA,effortobserve,100,Value
Observe,44220,1.1536,Female,94,270,Value,7,High,3.016643519,NA,19,NA,effortobserve,270,Value
Observe,44220,1.1902,Female,94,100,Value,8,Medium,1.985856481,NA,19,NA,effortobserve,100,Value
Observe,44220,1.2855,Female,94,30,Value,9,Low,3.089375,NA,19,NA,effortobserve,30,Value
Observe,44220,3.2401,Female,94,100,Value,10,Medium,3.932546296,NA,19,NA,effortobserve,100,Value
Observe,44220,2.1385,Female,94,30,Value,11,Low,3.967268519,NA,19,NA,effortobserve,30,Value
Observe,44220,1.1222,Female,94,270,Value,12,High,3.001412037,NA,19,NA,effortobserve,270,Value
Observe,44220,1.2524,Female,94,100,Value,13,Medium,3.007800926,NA,19,NA,effortobserve,100,Value
Observe,44220,1.9028,Female,94,270,Value,14,High,2.909722222,NA,19,NA,effortobserve,30,Value
Observe,44220,1.119,Female,94,30,Value,15,Low,3.020208333,NA,19,NA,effortobserve,30,Value
Observe,44220,1.0845,Female,94,270,Value,16,High,2.98775463,NA,19,NA,effortobserve,270,Value
Observe,44220,1.4026,Female,94,30,Value,17,Low,2.976435185,NA,19,NA,effortobserve,30,Value
Observe,44220,1.3048,Female,94,100,Value,18,Medium,1.991875,NA,19,NA,effortobserve,100,Value
Observe,44222,6.3367000000000004,Male,155,30,Value,1,Low,1.670368562,NA,20,NA,effortobserve,30,Value
Observe,44222,1.9791,Male,155,100,Value,2,Medium,2.69215965,NA,20,NA,effortobserve,100,Value
Observe,44222,3.1949,Male,155,270,Value,3,High,2.974707755,NA,20,NA,effortobserve,270,Value
Observe,44222,1.7771,Male,155,30,Value,4,Low,1.268339301,NA,20,NA,effortobserve,30,Value
Observe,44222,0.5779,Male,155,270,Value,5,High,3.61885489,NA,20,NA,effortobserve,270,Value
Observe,44222,0.778,Male,155,100,Value,6,Medium,3.00437934,NA,20,NA,effortobserve,100,Value
Observe,44222,1.9274,Male,155,270,Value,7,High,2.626551288,NA,20,NA,effortobserve,270,Value
Observe,44222,1.5611,Male,155,100,Value,8,Medium,2.413460648,NA,20,NA,effortobserve,100,Value
Observe,44222,0.7636,Male,155,30,Value,9,Low,1.29357024,NA,20,NA,effortobserve,30,Value
Observe,44222,1.0468,Male,155,100,Value,10,Medium,2.51574906,NA,20,NA,effortobserve,100,Value
Observe,44222,0.8287,Male,155,30,Value,11,Low,1.686713505,NA,20,NA,effortobserve,30,Value
Observe,44222,0.6787,Male,155,270,Value,12,High,3.765520472,NA,20,NA,effortobserve,270,Value
Observe,44222,0.6281,Male,155,100,Value,13,Medium,2.724333044,NA,20,NA,effortobserve,100,Value
Observe,44222,0.9614,Male,155,270,Value,14,High,3.820073423,NA,20,NA,effortobserve,270,Value
Observe,44222,1.4282,Male,155,30,Value,15,Low,1.520253183,NA,20,NA,effortobserve,30,Value
Observe,44222,0.9954,Male,155,270,Value,16,High,3.383254847,NA,20,NA,effortobserve,270,Value
Observe,44222,1.1123,Male,155,30,Value,17,Low,2.028513093,NA,20,NA,effortobserve,30,Value
Observe,44222,0.9274,Male,155,100,Value,18,Medium,2.93182581,NA,20,NA,effortobserve,100,Value
Observe,44235,10.0274,Male,456,30,Liking,1,Low,3.98877785,NA,21,NA,effortobserve,30,Liking
Observe,44235,5.3058,Male,456,100,Liking,2,Medium,4.444203921,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.4041,Male,456,270,Liking,3,High,4.941525608,NA,21,NA,effortobserve,270,Liking
Observe,44235,1.2031,Male,456,30,Liking,4,Low,4.790010127,NA,21,NA,effortobserve,270,Liking
Observe,44235,1.2495,Male,456,270,Liking,5,High,4.70338397,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.2306,Male,456,100,Liking,6,Medium,4.397228371,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.8703,Male,456,270,Liking,7,High,4.771507523,NA,21,NA,effortobserve,270,Liking
Observe,44235,1.8818,Male,456,100,Liking,8,Medium,4.67586697,NA,21,NA,effortobserve,270,Liking
Observe,44235,0.6477,Male,456,30,Liking,9,Low,3.246472801,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.2315,Male,456,100,Liking,10,Medium,4.68873083,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.089,Male,456,30,Liking,11,Low,4.259666522,NA,21,NA,effortobserve,270,Liking
Observe,44235,1.2067,Male,456,270,Liking,12,High,1.696977539,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.4796,Male,456,100,Liking,13,Medium,1.747421152,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.5149,Male,456,270,Liking,14,High,2.595961372,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.6476,Male,456,30,Liking,15,Low,3.773017216,NA,21,NA,effortobserve,270,Liking
Observe,44235,0.678,Male,456,270,Liking,16,High,3.393053747,NA,21,NA,effortobserve,100,Liking
Observe,44235,1.9493,Male,456,30,Liking,17,Low,4.179024884,NA,21,NA,effortobserve,30,Liking
Observe,44235,2.3378,Male,456,100,Liking,18,Medium,5,NA,21,NA,effortobserve,270,Liking
Observe,44241,5.9398,Male,140,30,Value,1,Low,1.988889058,NA,19,NA,effortobserve,30,Value
Observe,44241,4.6179,Male,140,100,Value,2,Medium,3.011111224,NA,19,NA,effortobserve,100,Value
Observe,44241,2.9798,Male,140,270,Value,3,High,3.881481595,NA,19,NA,effortobserve,270,Value
Observe,44241,2.7861,Male,140,30,Value,4,Low,2.140740854,NA,19,NA,effortobserve,30,Value
Observe,44241,2.2406,Male,140,270,Value,5,High,3.881481595,NA,19,NA,effortobserve,270,Value
Observe,44241,1.4384,Male,140,100,Value,6,Medium,2.933333503,NA,19,NA,effortobserve,100,Value
Observe,44241,2.8179,Male,140,270,Value,7,High,2.922222279,NA,19,NA,effortobserve,30,Value
Observe,44241,2.253,Male,140,100,Value,8,Medium,4.944444444,NA,19,NA,effortobserve,100,Value
Observe,44241,1.4639,Male,140,30,Value,9,Low,1.896296466,NA,19,NA,effortobserve,30,Value
Observe,44241,2.7719,Male,140,100,Value,10,Medium,2.859259429,NA,19,NA,effortobserve,100,Value
Observe,44241,5.157,Male,140,30,Value,11,Low,4.074074074,NA,19,NA,effortobserve,30,Value
Observe,44241,2.4656,Male,140,270,Value,12,High,4.181481821,NA,19,NA,effortobserve,270,Value
Observe,44241,1.0478,Male,140,100,Value,13,Medium,4.970370257,NA,19,NA,effortobserve,100,Value
Observe,44241,4.2595,Male,140,270,Value,14,High,4.496296635,NA,19,NA,effortobserve,270,Value
Observe,44241,2.9081,Male,140,30,Value,15,Low,2.574074074,NA,19,NA,effortobserve,30,Value
Observe,44241,2.2108,Male,140,270,Value,16,High,3.044444331,NA,19,NA,effortobserve,30,Value
Observe,44241,2.1088,Male,140,30,Value,17,Low,2.37037037,NA,19,NA,effortobserve,30,Value
Observe,44241,1.5017,Male,140,100,Value,18,Medium,2.866666723,NA,19,NA,effortobserve,100,Value
Observe,44244,4.498,Male,175,30,Value,1,Low,1.014814815,NA,19,NA,effortobserve,30,Value
Observe,44244,2.101,Male,175,100,Value,2,Medium,1.951111111,NA,19,NA,effortobserve,100,Value
Observe,44244,1.616,Male,175,270,Value,3,High,3.023703704,NA,19,NA,effortobserve,270,Value
Observe,44244,2.685,Male,175,30,Value,4,Low,1,NA,19,NA,effortobserve,30,Value
Observe,44244,4.25,Male,175,270,Value,5,High,1.992592593,NA,19,NA,effortobserve,270,Value
Observe,44244,3.368,Male,175,100,Value,6,Medium,1.672592593,NA,19,NA,effortobserve,100,Value
Observe,44244,0.718,Male,175,270,Value,7,High,2.063703704,NA,19,NA,effortobserve,270,Value
Observe,44244,1.301,Male,175,100,Value,8,Medium,1.174814815,NA,19,NA,effortobserve,100,Value
Observe,44244,3.518,Male,175,30,Value,9,Low,1,NA,19,NA,effortobserve,30,Value
Observe,44244,1.351,Male,175,100,Value,10,Medium,2.976296296,NA,19,NA,effortobserve,100,Value
Observe,44244,1.187,Male,175,30,Value,11,Low,4.991111111,NA,19,NA,effortobserve,30,Value
Observe,44244,1.719,Male,175,270,Value,12,High,4.979259259,NA,19,NA,effortobserve,270,Value
Observe,44244,1.817,Male,175,100,Value,13,Medium,5,NA,19,NA,effortobserve,100,Value
Observe,44244,1.519,Male,175,270,Value,14,High,4.943703704,NA,19,NA,effortobserve,270,Value
Observe,44244,2.151,Male,175,30,Value,15,Low,1.044444444,NA,19,NA,effortobserve,30,Value
Observe,44244,3.734,Male,175,270,Value,16,High,2.958518519,NA,19,NA,effortobserve,270,Value
Observe,44244,0.851,Male,175,30,Value,17,Low,3.023703704,NA,19,NA,effortobserve,100,Value
Observe,44244,2.818,Male,175,100,Value,18,Medium,3.983703704,NA,19,NA,effortobserve,100,Value
Observe,44294,5.7441,Female,98,30,Liking,1,Low,1.020529444,NA,19,NA,effortobserve,30,Liking
Observe,44294,3.8521,Female,98,100,Liking,2,Medium,1.089681253,NA,19,NA,effortobserve,100,Liking
Observe,44294,1.5565,Female,98,270,Liking,3,High,3.786601837,NA,19,NA,effortobserve,270,Liking
Observe,44294,1.489,Female,98,30,Liking,4,Low,2.031874662,NA,19,NA,effortobserve,30,Liking
Observe,44294,2.0154,Female,98,270,Liking,5,High,3.025931929,NA,19,NA,effortobserve,100,Liking
Observe,44294,1.2953,Female,98,100,Liking,6,Medium,1.962722853,NA,19,NA,effortobserve,100,Liking
Observe,44294,4.4148,Female,98,270,Liking,7,High,4.028633171,NA,19,NA,effortobserve,270,Liking
Observe,44294,4.2179,Female,98,100,Liking,8,Medium,1.893571043,NA,19,NA,effortobserve,100,Liking
Observe,44294,4,Female,98,30,Liking,9,Low,4.149648838,NA,19,NA,effortobserve,270,Liking
Observe,44294,2.3639,Female,98,100,Liking,10,Medium,4.158292815,NA,19,NA,effortobserve,100,Liking
Observe,44294,2.1608,Female,98,30,Liking,11,Low,2.005942734,NA,19,NA,effortobserve,30,Liking
Observe,44294,1.501,Female,98,270,Liking,12,High,3.994057266,NA,19,NA,effortobserve,270,Liking
Observe,44294,4.2881,Female,98,100,Liking,13,Medium,3.13830362,NA,19,NA,effortobserve,100,Liking
Observe,44294,4.9217,Female,98,270,Liking,14,High,4.028633171,NA,19,NA,effortobserve,270,Liking
Observe,44294,1.9828,Female,98,30,Liking,15,Low,1.824419233,NA,19,NA,effortobserve,30,Liking
Observe,44294,0.9311,Female,98,270,Liking,16,High,3.648298217,NA,19,NA,effortobserve,270,Liking
Observe,44294,1.0936,Female,98,30,Liking,17,Low,1.435440303,NA,19,NA,effortobserve,30,Liking
Observe,44294,1.3375,Female,98,100,Liking,18,Medium,1.132901135,NA,19,NA,effortobserve,100,Liking
Observe,44299,5.2799,Female,199,30,Value,1,Low,3.030185185,NA,19,NA,effortobserve,30,Value
Observe,44299,3.3685,Female,199,100,Value,2,Medium,3.157407407,NA,19,NA,effortobserve,100,Value
Observe,44299,1.8061,Female,199,270,Value,3,High,3.926064815,NA,19,NA,effortobserve,270,Value
Observe,44299,1.8871,Female,199,30,Value,4,Low,2.002592593,NA,19,NA,effortobserve,30,Value
Observe,44299,1.7435,Female,199,270,Value,5,High,4.974722222,NA,19,NA,effortobserve,270,Value
Observe,44299,2.0762,Female,199,100,Value,6,Medium,2.136898148,NA,19,NA,effortobserve,100,Value
Observe,44299,0.7232,Female,199,270,Value,7,High,3.06287037,NA,19,NA,effortobserve,270,Value
Observe,44299,0.6894,Female,199,100,Value,8,Medium,2.992824074,NA,19,NA,effortobserve,270,Value
Observe,44299,2.437,Female,199,30,Value,9,Low,1.476712963,NA,19,NA,effortobserve,30,Value
Observe,44299,1.6964,Female,199,100,Value,10,Medium,1.998425926,NA,19,NA,effortobserve,30,Value
Observe,44299,1.5234,Female,199,30,Value,11,Low,3.940578704,NA,19,NA,effortobserve,30,Value
Observe,44299,1.6179,Female,199,270,Value,12,High,3.910902778,NA,19,NA,effortobserve,270,Value
Observe,44299,1.3466,Female,199,100,Value,13,Medium,2.027760861,NA,19,NA,effortobserve,100,Value
Observe,44299,0.4752,Female,199,270,Value,14,High,3.093382054,NA,19,NA,effortobserve,30,Value
Observe,44299,0.8052,Female,199,30,Value,15,Low,2.02748173,NA,19,NA,effortobserve,30,Value
Observe,44299,1.6297,Female,199,270,Value,16,High,4.920904385,NA,19,NA,effortobserve,270,Value
Observe,44299,1.3554,Female,199,30,Value,17,Low,2.106678847,NA,19,NA,effortobserve,30,Value
Observe,44299,1.5511,Female,199,100,Value,18,Medium,1.986424076,NA,19,NA,effortobserve,100,Value
Observe,44312,4.0478,Female,110,30,Liking,1,Low,2.13025463,NA,20,NA,effortobserve,30,Liking
Observe,44312,1.51,Female,110,100,Liking,2,Medium,3.132314815,NA,20,NA,effortobserve,100,Liking
Observe,44312,2.0654,Female,110,270,Liking,3,High,3.964282407,NA,20,NA,effortobserve,270,Liking
Observe,44312,1.2271,Female,110,30,Liking,4,Low,2.748287037,NA,20,NA,effortobserve,30,Liking
Observe,44312,1.2215,Female,110,270,Liking,5,High,2.138611111,NA,20,NA,effortobserve,270,Liking
Observe,44312,2.0111,Female,110,100,Liking,6,Medium,2.374606481,NA,20,NA,effortobserve,100,Liking
Observe,44312,1.4435,Female,110,270,Liking,7,High,1.516967593,NA,20,NA,effortobserve,270,Liking
Observe,44312,2.1099,Female,110,100,Liking,8,Medium,1.121087963,NA,20,NA,effortobserve,100,Liking
Observe,44312,0.8292,Female,110,30,Liking,9,Low,1.718865741,NA,20,NA,effortobserve,30,Liking
Observe,44312,0.6572,Female,110,100,Liking,10,Medium,2.643981481,NA,20,NA,effortobserve,100,Liking
Observe,44312,1.0224,Female,110,30,Liking,11,Low,3.291087963,NA,20,NA,effortobserve,30,Liking
Observe,44312,1.3386,Female,110,270,Liking,12,High,1.908171296,NA,20,NA,effortobserve,270,Liking
Observe,44312,2.1582,Female,110,100,Liking,13,Medium,2.395046296,NA,20,NA,effortobserve,100,Liking
Observe,44312,1.3112,Female,110,270,Liking,14,High,1.068101852,NA,20,NA,effortobserve,270,Liking
Observe,44312,2.0229,Female,110,30,Liking,15,Low,2.777569444,NA,20,NA,effortobserve,30,Liking
Observe,44312,1.5924,Female,110,270,Liking,16,High,2.935300926,NA,20,NA,effortobserve,270,Liking
Observe,44312,1.2559,Female,110,30,Liking,17,Low,2.995416667,NA,20,NA,effortobserve,30,Liking
Observe,44312,0.8618,Female,110,100,Liking,18,Medium,2.514560185,NA,20,NA,effortobserve,100,Liking
Observe,44325,6.7884,Male,281,30,Value,1,Low,1.988888889,NA,19,NA,effortobserve,30,Value
Observe,44325,5.8774,Male,281,100,Value,2,Medium,3,NA,19,NA,effortobserve,100,Value
Observe,44325,6.6802,Male,281,270,Value,3,High,4.018518519,NA,19,NA,effortobserve,270,Value
Observe,44325,1.6844,Male,281,30,Value,4,Low,4.981481481,NA,19,NA,effortobserve,30,Value
Observe,44325,0.9283,Male,281,270,Value,5,High,2.955555556,NA,19,NA,effortobserve,270,Value
Observe,44325,1.4044,Male,281,100,Value,6,Medium,3.007407407,NA,19,NA,effortobserve,100,Value
Observe,44325,2.9544,Male,281,270,Value,7,High,2.025925926,NA,19,NA,effortobserve,270,Value
Observe,44325,0.9724,Male,281,100,Value,8,Medium,3.003703704,NA,19,NA,effortobserve,100,Value
Observe,44325,0.9161,Male,281,30,Value,9,Low,1.011111111,NA,19,NA,effortobserve,30,Value
Observe,44325,1.6752,Male,281,100,Value,10,Medium,2.611111111,NA,19,NA,effortobserve,100,Value
Observe,44325,2.0757,Male,281,30,Value,11,Low,4.974074074,NA,19,NA,effortobserve,30,Value
Observe,44325,2.3684,Male,281,270,Value,12,High,3.011111111,NA,19,NA,effortobserve,270,Value
Observe,44325,4.7714,Male,281,100,Value,13,Medium,2.007407407,NA,19,NA,effortobserve,100,Value
Observe,44325,4.5055,Male,281,270,Value,14,High,2.940740741,NA,19,NA,effortobserve,100,Value
Observe,44325,0.7711,Male,281,30,Value,15,Low,1.925925926,NA,19,NA,effortobserve,30,Value
Observe,44325,0.9931,Male,281,270,Value,16,High,3.007407407,NA,19,NA,effortobserve,270,Value
Observe,44325,2.4018,Male,281,30,Value,17,Low,4.996296296,NA,19,NA,effortobserve,30,Value
Observe,44325,1.3208,Male,281,100,Value,18,Medium,4.011111111,NA,19,NA,effortobserve,100,Value
Observe,44333,15.23,Male,271,30,Value,1,Low,1.785714286,NA,18,NA,effortobserve,30,Value
Observe,44333,2.131,Male,271,100,Value,2,Medium,2.666666667,NA,18,NA,effortobserve,100,Value
Observe,44333,4.865,Male,271,270,Value,3,High,4.323809524,NA,18,NA,effortobserve,270,Value
Observe,44333,3.429,Male,271,30,Value,4,Low,1.742857143,NA,18,NA,effortobserve,30,Value
Observe,44333,2.365,Male,271,270,Value,5,High,4.561904762,NA,18,NA,effortobserve,270,Value
Observe,44333,4.776,Male,271,100,Value,6,Medium,2.480952381,NA,18,NA,effortobserve,100,Value
Observe,44333,1.679,Male,271,270,Value,7,High,4.628571429,NA,18,NA,effortobserve,270,Value
Observe,44333,1.11,Male,271,100,Value,8,Medium,2.328571429,NA,18,NA,effortobserve,100,Value
Observe,44333,1.105,Male,271,30,Value,9,Low,1.152380952,NA,18,NA,effortobserve,30,Value
Observe,44333,2.441,Male,271,100,Value,10,Medium,2.204761905,NA,18,NA,effortobserve,100,Value
Observe,44333,4.956,Male,271,30,Value,11,Low,2.228571429,NA,18,NA,effortobserve,30,Value
Observe,44333,1.114,Male,271,270,Value,12,High,4.685714286,NA,18,NA,effortobserve,270,Value
Observe,44333,7.245,Male,271,100,Value,13,Medium,4.695238095,NA,18,NA,effortobserve,100,Value
Observe,44333,0.998,Male,271,270,Value,14,High,4.852380952,NA,18,NA,effortobserve,270,Value
Observe,44333,1.178,Male,271,30,Value,15,Low,1.152380952,NA,18,NA,effortobserve,30,Value
Observe,44333,2.314,Male,271,270,Value,16,High,4.685714286,NA,18,NA,effortobserve,270,Value
Observe,44333,1.079,Male,271,30,Value,17,Low,2.180952381,NA,18,NA,effortobserve,100,Value
Observe,44333,4.213,Male,271,100,Value,18,Medium,2.271428571,NA,18,NA,effortobserve,100,Value
Observe,44349,9.4967,Female,104,30,Value,1,Low,2.874074018,NA,21,NA,effortobserve,30,Value
Observe,44349,8.4123,Female,104,100,Value,2,Medium,3.788889002,NA,21,NA,effortobserve,100,Value
Observe,44349,3.8646,Female,104,270,Value,3,High,3.277777778,NA,21,NA,effortobserve,270,Value
Observe,44349,3.1728,Female,104,30,Value,4,Low,2.229629799,NA,21,NA,effortobserve,30,Value
Observe,44349,5.9095,Female,104,270,Value,5,High,3.044444331,NA,21,NA,effortobserve,270,Value
Observe,44349,2.7864,Female,104,100,Value,6,Medium,4.614815041,NA,21,NA,effortobserve,100,Value
Observe,44349,2.3953,Female,104,270,Value,7,High,4.474074187,NA,21,NA,effortobserve,270,Value
Observe,44349,1.2086,Female,104,100,Value,8,Medium,3.022222448,NA,21,NA,effortobserve,100,Value
